,ev_city,ev_country,ev_state,latitude,longitude
37920,NORTH PLATTE   ,USA,NE,,
37934,NORTH EAST     ,USA,PA,,
38002,S TIM BLK 198  ,,GM,,
38022,BARTER ISLAND  ,USA,AK,,
38028,DULUTH         ,USA,GA,,
38073,Ft. Good Hope,CA,,,
38102,REDOUBT BAY    ,USA,AK,,
38111,INDIANAPOLIS   ,USA,IN,,
38217,TAMPICO        ,MX,,,
38222,Cerro Azul,EC,,,
38227,GIBBONSVILLE   ,USA,ID,,
38229,BOSTON         ,USA,MA,,
38236,OKLAHOMA CITY  ,USA,OK,,
38263,TESLIN LAKE,CA,BC,,
38273,MARTINSVILLE   ,USA,OH,,
38277,Rome,IT,,,
38282,Berlin,GE,,,
38285,San Salvador,ES,,,
38306,BALTIMORE      ,USA,MD,,
38314,GAINESVILLE    ,USA,FL,,
38325,ATHENS,GR,,,
38328,EUCEMBUNE      ,AS,,,
38329,SHIP SHOAL 225 ,,GM,,
38365,ILIAMNA        ,USA,AK,,
38366,STONY RIVER    ,USA,AK,,
38369,CHALLIS        ,USA,ID,,
38396,HANA           ,USA,HI,,
38397,PORT HEIDEN    ,USA,AK,,
38404,ENSENADA       ,MX,,,
38422,Birmingham,UK,,,
38442,TALLAHASSEE    ,USA,FL,,
38475,BOGOTA         ,CO,,,
38478,KENAI          ,USA,AK,,
38480,Amsterdam,NL,,,
38484,New South Wales,AS,,,
38496,ROGERS         ,USA,AR,,
38538,BOISE          ,USA,ID,,
38546,TUCUTI ,PM,,,
38550,FAIRBANKS      ,USA,AK,,
38561,Queensland,AS,,,
38580,MOZAMBIQUE-SA  ,MZ,,,
38581,ANCHORAGE      ,USA,AK,,
38584,ASHEVELLE      ,USA,NC,,
38587,CHEVAK         ,USA,AK,,
38588,SARANAC LAKE   ,USA,NY,,
38620,MIAMI          ,USA,FL,,
38628,ISLA VERDE     ,,PR,,
38647,Meteropolitana,CI,,,
38675,LITTLE ROCK    ,USA,AR,,
38691,BISMARCK       ,USA,ND,,
38705,AKIAK          ,USA,AK,,
38710,ATLANTIC OCEAN ,,AO,,
38754,STRATFORD      ,USA,CT,,
38759,Kuala Lampur,MY,,,
38788,ANCHORAGE      ,USA,AK,,
38796,LAS ANIMAS     ,USA,CO,,
38801,LAFAYETTE      ,USA,IN,,
38840,NUNAPITCHUK    ,USA,AK,,
38918,WALLA WALLA    ,USA,WA,,
38923,JACKSONVILLE   ,USA,FL,,
38926,DALLAS         ,USA,TX,,
38927,CEDAR RAPIDS   ,USA,IA,,
38928,Reinhardtsdorf-Schöna,GE,,,
38963,VIEQUES        ,,PR,,
38970,STIBNITE       ,USA,ID,,
38980,Dannevirke,NZ,,,
39016,WEST PALM BEACH,USA,FL,,
39030,ATLANTIC CITY  ,USA,NJ,,
39061,Gurupi,BR,,,
39101,DETROIT        ,USA,MI,,
39106,ALBUQUERQUE    ,USA,NM,,
39121,COPPERHILL     ,USA,TN,,
39126,NASHVILLE      ,USA,TN,,
39171,Bielefeld,GE,,,
39232,NIGHTMUTE      ,USA,AK,,
39264,TROY           ,USA,AL,,
39277,ALCOVA         ,USA,WY,,
39311,KOTLIK         ,USA,AK,,
39368,CLEVELAND      ,USA,OH,,
39415,KEY WEST       ,USA,FL,,
39451,JACKSONVILLE   ,USA,FL,,
39456,BRIDGETOWN     ,BF,,,
39465,BUCKEYE        ,USA,AZ,,
39475,Warsaw,PL,,,
39519,HICKORY        ,USA,NC,,
39525,St. Ferdinand,CA,,,
39558,Casarrubios del Monte,SP,,,
39562,HIBBING        ,USA,MN,,
39599,BLOUNTVILLE    ,USA,TN,,
39617,GUANTANAMO BAY ,CU,,,
39662,NEW BEDFORD    ,USA,MA,,
39678,NAPLES         ,USA,FL,,
39689,KANSAS CITY    ,USA,MO,,
39690,Makung Island,TW,,,
39719,ANCHORAGE      ,USA,AK,,
39730,NEW YORK       ,USA,NY,,
39763,DALLAS         ,USA,TX,,
39796,JUNEAU         ,USA,AK,,
39807,MIAMI          ,USA,FL,,
39811,NEWARK         ,USA,NJ,,
39819,FAJARDO        ,,PR,,
39825,CHARLOTTE      ,USA,NC,,
39834,Kemble,UK,,,
39842,JAMAICA        ,USA,NY,,
39846,CAPE GIRARDEAU ,USA,MO,,
39850,SEA BRIGHT     ,USA,NJ,,
39864,ST. MARY'S     ,USA,AK,,
39883,Mussoorie,IN,,,
39912,CHILLICOTHE    ,USA,OH,,
39923,HYANNIS        ,USA,NE,,
39944,NEAR  INYOKERN ,USA,CA,,
39965,TUNTUTULIAK    ,USA,AK,,
39967,Washington,USA,DC,,
39980,LAS VEGAS      ,USA,NV,,
39997,POLLOCKVILLE   ,USA,NC,,
40012,MT. TORBET     ,USA,AK,,
40027,MISSOULA       ,USA,MT,,
40096,HARVEY         ,USA,LA,,
40117,WASHINGTON     ,USA,DC,,
40124,GROTTOES       ,USA,VA,,
40152,Juuka,FI,,,
40159,FILITHEYO      ,MV,,,
40168,LANAI          ,USA,HI,,
40181,Veghel,NL,,,
40211,,IV,,,
40245,Rumbek,SU,,,
40268,WRANGELL       ,USA,AK,,
40274,EC 270,USA,GM,,
40294,,CB,,,
40319,WHITING        ,USA,NJ,,
40334,CLEVELAND      ,USA,OH,,
40351,EMMONAK        ,USA,AK,,
40372,FORT LAUDERDALE,USA,FL,,
40397,SPOKANE        ,USA,WA,,
40404,MONROE         ,USA,WI,,
40435,"Lagunillas, Jalisco",MX,,,
40455,MIAMI          ,USA,FL,,
40469,Tangshan,CH,,,
40477,"Santiago Atittlán, Solola",GT,,,
40493,HELENA         ,USA,MT,,
40512,BELLEVUE       ,USA,NE,,
40519,Sao Paulo,BR,,,
40542,PINE BLUFF     ,USA,AR,,
40548,GULF-OF-MEXICO ,,GM,,
40572,BRINKLEY       ,USA,AR,,
40580,WRANGELL       ,USA,AK,,
40595,CHEVAK         ,USA,AK,,
40598,NUIQSUT        ,USA,AK,,
40633,KIRKSVILLE     ,USA,MO,,
40653,ATLANTA        ,USA,GA,,
40677,MT. HOLLY      ,USA,VA,,
40694,Kansas City,USA,MO,,
40704,SAN FRANCISCO  ,USA,CA,,
40730,KEMMERER       ,USA,WY,,
40768,TOGIAK         ,USA,AK,,
40777,"Sarayacu, Pastaza",EC,,,
40800,HUTCHINSON     ,USA,KS,,
40817,GULF OF MEXICO ,,GM,,
40823,BULCHITNA LAKE ,USA,AK,,
40826,PINEVILLE      ,USA,LA,,
40829,BAKER          ,USA,OR,,
40842,LAS VEGAS      ,USA,NV,,
40854,SAN JUANITO    ,MX,,,
40880,"Kojonup, Australia",AS,,,
40884,ALBANY         ,USA,NY,,
40895,LOWER LOON     ,USA,ID,,
40898,Mindelheim,GE,UN,,
40901,WHITE MOUNTAIN ,USA,AK,,
40910,LOUISVILLE     ,USA,KY,,
40912,HUNGRY HORSE   ,USA,MT,,
40964,CAMERON        ,USA,MO,,
41005,Pohnpei Island,FM,,,
41007,ANIAK          ,USA,AK,,
41028,KASSAN BAY     ,USA,AK,,
41031,COUNCIL        ,USA,ID,,
41037,GREEN BAY      ,USA,WI,,
41041,GULF OF MEXICO ,,GM,,
41061,STELLA MARIS   ,BF,,,
41069,Goma,CF,,,
41080,QUEENS CANNERY ,USA,AK,,
41100,PITTSBURGH     ,USA,PA,,
41115,CHICAGO        ,USA,IL,,
41137,SPOKANE        ,USA,WA,,
41157,ELKO           ,USA,NV,,
41173,PHOENIX        ,USA,AZ,,
41198,SOTO CANO,HO,,,
41213,BURBANK,USA,CA,,
41218,WAIKOLOA       ,USA,HI,,
41245,Brussels,BE,,,
41251,COLUMBUS       ,USA,OH,,
41306,UNIONTOWN,USA,OH,,
41333,ANCHORAGE      ,USA,AK,,
41358,PHOENIX        ,USA,AZ,,
41376,LA HABRA       ,USA,CA,,
41383,JAMAICA        ,USA,NY,,
41400,PUCHONG MALAYSI,MY,,,
41442,MORAN          ,SP,,,
41454,Khartoum,SU,,,
41468,HANA           ,USA,HI,,
41492,ORLANDO        ,USA,FL,,
41495,NURNBERG/GERF,GE,,,
41513,BARROW         ,USA,AK,,
41548,ISLA VERDE     ,,PR,,
41551,Prince Edward,CA,,,
41572,KOBLENZ        ,GE,,,
41581,YPSILANTI      ,USA,MI,,
41582,CINCINNATI     ,USA,OH,,
41602,ROCK SPRINGS   ,USA,WY,,
41615,MOSINEE        ,USA,WI,,
41642,Inshas,EG,,,
41653,DEADHORSE      ,USA,AK,,
41654,ANIAK          ,USA,AK,,
41673,AUBURN         ,USA,AL,,
41676,NAPLES         ,IT,,,
41698,MIAMI          ,USA,FL,,
41745,Guam,,PO,,
41773,PORT GRAHAM    ,USA,AK,,
41787,EAST MORICHES  ,USA,NY,,
41795,POLLOCK PINES  ,USA,CA,,
41868,COVINGTON      ,USA,KY,,
41894,Santo Domingo,EC,,,
41903,HELENA         ,USA,MT,,
41904,DEADHORSE      ,USA,AK,,
41937,HANALEI        ,USA,HI,,
41938,GEORGETOWN     ,USA,CO,,
41941,ANIAK          ,USA,AK,,
41959,LONDON         ,UK,,,
41960,SPOKANE        ,USA,WA,,
41967,BURLINGTON     ,USA,CO,,
41979,KELOWNA        ,CA,,,
41981,LOS ANGELES    ,USA,CA,,
42008,CHICAGO        ,USA,IL,,
42022,Nurnberg,GE,,,
42030,GUSTAVUS       ,USA,AK,,
42034,OKLAHOMA CITY  ,USA,OK,,
42036,DULCE          ,USA,NM,,
42048,PERDE BAY      ,USA,AK,,
42052,ERIE           ,USA,PA,,
42070,ST. LOUIS      ,USA,MO,,
42115,,BC,,,
42120,KOTZEBUE       ,USA,AK,,
42123,Helsinki,FI,,,
42124,BUGA,CO,,,
42207,ALLENDALE      ,USA,SC,,
42212,ATLANTA        ,USA,GA,,
42228,Palencia,SP,,,
42237,GREEN ISLAND   ,USA,AK,,
42267,MOMBOSA        ,KE,,,
42269,KODIAK         ,USA,AK,,
42275,Cambridge,UK,,,
42278,BURNS          ,USA,OR,,
42308,REGGIO CALABRIA,IT,,,
42356,Powell River BC,CA,,,
42374,MARION         ,USA,NC,,
42387,BETHEL         ,USA,AK,,
42412,PORT HEIDEN    ,USA,AK,,
42421,ATLANTA        ,USA,GA,,
42424,SEATTLE        ,USA,WA,,
42446,NEWARK         ,USA,NJ,,
42485,POINT HOPE     ,USA,AK,,
42503,LAS VEGAS      ,USA,NV,,
42539,NEAR KLAWOCK   ,USA,AK,,
42544,Santa Catarina Ixtahuacan,GT,,,
42553,BISMARCK       ,USA,ND,,
42557,BURGERSFORT,SF,,,
42588,CHICAGO        ,USA,IL,,
42609,PETERSBURG     ,USA,AK,,
42616,Buenos Aires,AR,,,
42627,COVINGTON      ,USA,KY,,
42641,RANCHO SANTA YN,MX,,,
42659,KETCHIKAN      ,USA,AK,,
42663,NAKNEK         ,USA,AK,,
42674,ALMOSA         ,USA,CO,,
42690,FLUSHING       ,USA,NY,,
42705,"Bourke , Australia",AS,,,
42737,DOUALA,CM,,,
42758,Memphis ,USA,TN,,
42806,NEWARK         ,USA,NJ,,
42817,"Vancouver, BC",CA,,,
42820,MIXCOLAJA      ,GT,,,
42836,GLARUS         ,SZ,,,
42849,LIHUE          ,USA,HI,,
42866,PARKLAND       ,USA,FL,,
42891,COLUMBUS       ,USA,OH,,
42915,WESTERLY       ,USA,RI,,
42936,MILWAUKEE      ,USA,WI,,
42957,CHICAGO        ,USA,IL,,
42959,Den Helder,NL,,,
42971,MEMPHIS        ,USA,TN,,
42977,KING SALMON    ,USA,AK,,
43004,NAVEGANTES,BR,,,
43005,WASHINGTON     ,USA,DC,,
43035,BRIDGEPORT     ,USA,CT,,
43114,NEAR NIGHTMUTE ,USA,AK,,
43117,Santiago de Compostela,SP,,,
43152,CHANTILLY      ,USA,VA,,
43157,Bar Harbor,USA,ME,,
43172,Eelde,NL,,,
43183,Providence,USA,RI,,
43189,FISH LAKE VALLE,USA,NV,,
43193,BELLE CHASSE   ,USA,LA,,
43204,SCAMMON BAY    ,USA,AK,,
43213,NIKOLAI        ,USA,AK,,
43253,HELENA         ,USA,MT,,
43277,KELLY AFB      ,USA,TX,,
43313,ANCHORAGE      ,USA,AK,,
43329,GRAYLING       ,USA,AK,,
43337,MANCHESTER     ,USA,NH,,
43353,MCGRATH        ,USA,AK,,
43362,KOTZEBUE       ,USA,AK,,
43365,Anchorage,USA,AK,,
43403,BRIDGEPORT     ,USA,CA,,
43438,Covington,UK,,,
43442,NUNAPITCHUK    ,USA,AK,,
43444,CAPE CANAVERAL ,USA,FL,,
43456,BRUNSWICK      ,USA,GA,,
43457,ARUBA          ,AA,,,
43481,Tallahassee,USA,FL,,
43489,Kahoolawe Isle,USA,HI,,
43497,HONOLULU       ,USA,HI,,
43519,ANGOLA         ,USA,IN,,
43523,JAMAICA        ,USA,NY,,
43524,WINDSOR LOCKS  ,USA,CT,,
43575,WAINWRIGHT     ,USA,AK,,
43588,ROMULUS        ,USA,MI,,
43589,SAN JOSE       ,CS,,,
43597,HUMUULA        ,USA,HI,,
43599,DFW AIRPORT    ,USA,TX,,
43633,WEST PALM BCH  ,USA,FL,,
43667,KODIAK         ,USA,AK,,
43696,FLUSHING       ,USA,NY,,
43706,HAVRE          ,USA,MT,,
43729,ATHENS         ,USA,GA,,
43736,PORT ALSWORTH  ,USA,AK,,
43756,GAMBELL        ,USA,AK,,
43785,Tuxtlas,MX,,,
43789,PHILADELPHIA   ,USA,PA,,
43793,SURREY,CA,BC,,
43795,AVALON         ,USA,CA,,
43804,ANCHORAGE      ,USA,AK,,
43833,BILLINGS       ,USA,MT,,
43837,COUVA          ,TD,,,
43853,Sao Paulo,BR,,,
43860,KOLIGANEK      ,USA,AK,,
43884,PENSACOLA      ,USA,FL,,
43896,HOMER CITY     ,USA,PA,,
43929,Millville,USA,NJ,,
43931,CHEYENNE       ,USA,WY,,
43955,ALLENTOWN      ,USA,PA,,
43976,HIGH ISL BLK298,,GM,,
44012,STATEN ISLAND  ,USA,NY,,
44032,Neuhausen ob Eck,GE,,,
44083,Trinidad,BL,,,
44085,Arecuna,VE,,,
44096,WATERTOWN      ,USA,SD,,
44158,SAN IGNACIO,BL,,,
44162,KOTZEBUE       ,USA,AK,,
44167,DENVER         ,USA,CO,,
44178,LANSING        ,USA,MI,,
44212,CHICAGO        ,USA,IL,,
44216,Bangkok,TH,,,
44261,ENTEBBE,UG,,,
44266,CARCASSOME,FR,,,
44269,RALEIGH        ,USA,NC,,
44276,Grand Case,FR,,,
44292,WOLF POINT     ,USA,MT,,
44327,Yichun,CH,,,
44349,BOMBAY,IN,,,
44378,PAXSON         ,USA,AK,,
44396,FRANKLIN       ,USA,TN,,
44413,Mayo,CA,,,
44419,BARRANQUILLA   ,CO,,,
44439,NEAR DILLINGHAM,USA,AK,,
44456,HOPE           ,USA,AK,,
44457,CORPUS CHRISTI ,USA,TX,,
44473,MANILLA        ,RP,,,
44480,TINGO MAR,PE,,,
44498,COLUMBUS       ,USA,OH,,
44503,GUATEMALA CITY ,GT,,,
44512,NEWARK         ,USA,NJ,,
44523,MONROE         ,USA,NC,,
44552,Macae,BR,,,
44560,JAKOLOK BAY    ,USA,AK,,
44576,Katowice,PL,,,
44578,Putong,CH,,,
44579,"Coonabarabran, Australia",AS,,,
44586,DILLINGHAM     ,USA,AK,,
44620,SANTO DOMINGO  ,DR,,,
44650,GRAND CANYON   ,USA,AZ,,
44660,COLOGNE,GE,,,
44676,DELTA JUNCTION ,USA,AK,,
44692,CHIU AN,TW,,,
44696,ORLANDO        ,USA,FL,,
44714,"Pitt Meadow, BC",CA,,,
44726,NASHVILLE      ,USA,TN,,
44729,MEMPHIS        ,USA,TN,,
44731,MONROE         ,USA,MI,,
44745,LAS MAJAGUAS,VE,,,
44807,London,UK,,,
44815,OGDEN          ,USA,UT,,
44856,VARGAS         ,VE,,,
44870,Detroit,USA,MI,,
44871,COLUMBUS       ,USA,OH,,
44881,CONCEPCION     ,BL,,,
44935,KENAI          ,USA,AK,,
44937,BELLE CHASE    ,USA,LA,,
44946,DALLAS         ,USA,TX,,
44953,NORFOLK        ,USA,NE,,
44966,LONDON         ,UK,,,
44989,COUNCIL        ,USA,ID,,
45010,New Orleans,USA,LA,,
45014,DIXON          ,USA,IL,,
45030,KETCHIKAN      ,USA,AK,,
45036,Cieneguilla,BL,,,
45047,ELIM           ,USA,AK,,
45062,FT.MYERS       ,USA,FL,,
45087,CARROLLTON     ,USA,TX,,
45105,NORWOOD        ,USA,MA,,
45111,BURLINGTON     ,USA,IA,,
45121,WESTERLY       ,USA,RI,,
45134,SAN JUAN       ,,PR,,
45141,WICHITA        ,USA,KS,,
45171,Islamabad,PK,,,
45261,GUALALA        ,USA,CA,,
45265,"Pickle Lake, Ontario",CA,,,
45266,PHOENIX        ,USA,AZ,,
45296,GEORGE TOWN    ,BF,,,
45321,GRAND CANYON   ,USA,AZ,,
45329,BLYN           ,USA,WA,,
45337,Zihuatanejo,MX,,,
45351,PORTLAND       ,USA,OR,,
45352,ZENIA          ,USA,CA,,
45366,SHOAL COVE     ,USA,AK,,
45373,WILLARD        ,USA,OH,,
45380,BOISE          ,USA,ID,,
45399,Nueva Concepción ,GT,,,
45421,QUINHAGAK      ,USA,AK,,
45435,NANTUCKET      ,USA,MA,,
45452,FARO           ,PO,,,
45457,DEERING        ,USA,AK,,
45482,SAIPAN         ,MP,,,
45502,Subic Bay,RP,,,
45517,SANTA BARBARA  ,USA,CA,,
45548,EXUMA          ,BF,,,
45555,ORLANDO        ,USA,FL,,
45582,NEUQUEN        ,AR,,,
45652,ATLANTIC CITY  ,USA,NJ,,
45655,EAGLE          ,USA,AK,,
45676,MILWAUKEE      ,USA,WI,,
45716,JACKSON,USA,WY,,
45762,Main Pass 61A,USA,GM,,
45784,SHIP SHOAL 290K,,GM,,
45787,Batam,ID,,,
45810,ANCHORAGE      ,USA,AK,,
45848,ROMULUS        ,USA,MI,,
45873,ANCHORAGE      ,USA,AK,,
45883,Viru-Viru Int ,BL,,,
45898,MATAGORDA 665  ,,GM,,
45908,KWIGILLINGOK   ,USA,AK,,
45917,FORT BELVOIR   ,USA,VA,,
45919,Thirkleby,UK,,,
45928,QUITO          ,EC,,,
45930,CHARLOTTE AMALI,,VI,,
45940,OAK ISLAND     ,USA,MN,,
46004,YAKUTAT        ,USA,AK,,
46039,KANSAS CITY    ,USA,MO,,
46040,FAYETTEVILLE   ,USA,NC,,
46073,Johannesburg,SF,,,
46082,Braga,PO,,,
46087,COLD FOOT      ,USA,AK,,
46101,Saga,JA,,,
46124,Copenhagen,DA,,,
46137,MOUNT STORM    ,USA,WV,,
46155,Zacatecas,MX,,,
46181,BELLE CHASE    ,USA,LA,,
46196,ST. BARTHELEMY ,MB,,,
46212,SHAGELUK       ,USA,AK,,
46230,MEMPHIS        ,USA,TN,,
46249,Riyadh,SA,,,
46274,HILO           ,USA,HI,,
46317,MUNFORD        ,USA,AL,,
46337,CLEVELAND      ,USA,OH,,
46338,JACKSON        ,USA,MS,,
46343,VIEQUES        ,,PR,,
46352,Pontianak,ID,,,
46356,"Slieve Aughty Mountains, Co Galway, Ireland",EI,,,
46402,BURBANK        ,USA,CA,,
46408,LA FORTUNA     ,CS,,,
46434,MEADVIEW       ,USA,AZ,,
46440,FREMONT        ,USA,OH,,
46462,KIVALINA       ,USA,AK,,
46463,San Diego,USA,CA,,
46476,ELGIN AFB      ,USA,FL,,
46499,TYONEK         ,USA,AK,,
46560,Tokyo,JA,,,
46562,TUNUNAK        ,USA,AK,,
46584,Eket,NI,,,
46613,BETHEL         ,USA,AK,,
46638,N. STONINGTON  ,USA,CT,,
46649,Madrid,SP,,,
46658,"Halls Creek, Australia",AS,,,
46670,MIAMI          ,USA,FL,,
46695,Armentières sur Avre,FR,,,
46725,FALSE PASS     ,USA,AK,,
46728,PARIS,FR,,,
46733,,NI,,,
46741,SEYMOUR TWP.   ,USA,WI,,
46785,DENVER         ,USA,CO,,
46795,CARROLLTON     ,USA,GA,,
46797,NASHVILLE      ,USA,TN,,
46800,Michelstadt,GE,,,
46805,KIVALINA       ,USA,AK,,
46823,BUFFALO        ,USA,WY,,
46831,CLEVELAND      ,USA,TX,,
46841,GOLD STRIKE    ,USA,NV,,
46845,CARIBBEAN SEA  ,,CB,,
46849,VALDEZ         ,USA,AK,,
46859,PHOENIX        ,USA,AZ,,
46900,Veracruz,MX,,,
46962,Roshchino,RS,,,
46997,ENNADAI LAKE   ,CA,,,
46999,CHUGIAK        ,USA,AK,,
47002,KANSAS CITY    ,USA,MO,,
47007,Veracruz,MX,,,
47037,INT.COASTAL CTY,USA,LA,,
47042,ANCHORAGE      ,USA,AK,,
47044,Nairobi,KE,,,
47060,MONROVIA       ,LI,,,
47064,PLYMOUTH       ,USA,IN,,
47074,GREENWOOD      ,USA,SC,,
47080,ROMULUS        ,USA,MI,,
47081,JUMLA,NP,,,
47082,Cultus Lake,CA,,,
47086,LOS ANGELES    ,USA,CA,,
47093,TALKEETNA      ,USA,AK,,
47102,LAKE POWELL    ,USA,UT,,
47107,ST GEORGE      ,USA,AK,,
47116,,FI,,,
47117,DILLINGHAM     ,USA,AK,,
47126,NUUK,GL,,,
47131,LEXINGTON      ,USA,KY,,
47150,NASHVILLE      ,USA,TN,,
47155,LUMMI ISLAND   ,USA,WA,,
47211,ATLANTIC OCEAN ,,AO,,
47221,Yao Airport,JA,,,
47222,QIOQUINTON     ,USA,VA,,
47231,ALLAKAKET      ,USA,AK,,
47255,HOLYOKE        ,USA,CO,,
47264,MALINA BAY     ,USA,AK,,
47295,"Kawhia Harbour, New Zealand",NZ,,,
47297,AUBURN         ,USA,ME,,
47319,LAFAYETTE      ,USA,LA,,
47362,ORLANDO        ,USA,FL,,
47389,PACIFIC OCEAN  ,,PO,,
47439,Gulf of Mexico,USA,,,
47442,Oxford,UK,,,
47468,CASPER         ,USA,WY,,
47474,WEST CHICAGO   ,USA,IL,,
47486,VIRGIN GORDA   ,VG,,,
47490,SAN JUAN       ,,PR,,
47509,GALT           ,USA,CA,,
47524,FLUSHING       ,USA,NY,,
47525,SANTA BARBARA  ,USA,CA,,
47537,JAMAICA        ,USA,NY,,
47588,Huelva,SP,,,
47597,NUUULI         ,AQ,,,
47612,CHICAGO        ,USA,IL,,
47634,TEGUCIGALPA,HO,,,
47701,KEANAE         ,USA,HI,,
47714,PACIFIC OCEAN  ,,PO,,
47716,MAKAKILO       ,USA,HI,,
47730,ATLANTIC OCEAN,,AO,,
47758,KENAI          ,USA,AK,,
47759,JAMAICA        ,USA,NY,,
47814,CHIP RIVER     ,USA,AK,,
47831,ORLANDO        ,USA,FL,,
47835,NOME           ,USA,AK,,
47878,CLEVELAND      ,USA,OH,,
47905,DECATUR        ,USA,IL,,
47906,HANCEVILLE     ,USA,AL,,
47927,WEST TRENTON   ,USA,NJ,,
47936,"Appin, Scotland",,,,
47954,GRAND RAPIDS   ,USA,MI,,
47988,PENTICTON,CA,BC,,
47996,SPOKANE        ,USA,WA,,
47997,NEWARK         ,USA,NJ,,
48000,Manila,RP,,,
48015,RIVERTON       ,USA,WY,,
48016,JAMAICA        ,USA,NY,,
48044,BUTTE          ,USA,MT,,
48060,ST PAUL        ,USA,MN,,
48086,BARROW         ,USA,AK,,
48111,"Utsigi Point, NT",CA,,,
48116,Barcelona,SP,,,
48150,Guanajuato,MX,,,
48161,ANCHORAGE      ,USA,AK,,
48182,VIRGIN GORDA   ,VG,,,
48187,TELLURIDE      ,USA,CO,,
48189,SAN ISIDRO     ,DR,,,
48193,,ID,,,
48197,TALLAHASSEE    ,USA,FL,,
48199,SanJose Guaribe,VE,,,
48253,"LANAI CITY,MAUI",USA,HI,,
48273,TRUJILLO       ,PE,,,
48287,MEMPHIS        ,USA,TN,,
48300,UPPER COLLEEN  ,USA,AK,,
48313,NORTHWAY       ,USA,AK,,
48318,KONGIGANAK     ,USA,AK,,
48324,GREENVILLE     ,USA,ME,,
48344,HOLLY SPRINGS  ,USA,MS,,
48351,VALDEZ         ,USA,AK,,
48353,ENGLEWOOD      ,USA,CO,,
48373,MIDDLE CAICOS  ,TK,,,
48383,LITTLE ROCK    ,USA,AR,,
48386,ANCHORAGE      ,USA,AK,,
48440,ROCK SPRINGS   ,USA,WY,,
48450,KALSKAG        ,USA,AK,,
48468,STERLING       ,USA,VA,,
48478,Annemasse,FR,,,
48503,GRAND RAPIDS   ,USA,MI,,
48517,Huy,BE,,,
48522,Tarragona,SP,,,
48525,Buenos Aires,AR,FN,,
48530,Lilongwe,MI,,,
48577,HUGHES         ,USA,AK,,
48584,BURBANK        ,USA,CA,,
48639,Padang,ID,,,
48671,TULSA          ,USA,OK,,
48676,NONDALTON      ,USA,AK,,
48708,MELROSE        ,USA,MT,,
48733,CHICAGO        ,USA,IL,,
48766,MEMPHIS        ,USA,TN,,
48788,George,SF,,,
48796,ASPEN          ,USA,CO,,
48823,EGEGIK         ,USA,AK,,
48838,Verona,IT,,,
48842,BARRETT JUNCT. ,USA,CA,,
48868,SAN JOSE       ,USA,CA,,
48884,Juan de Morros,VE,,,
48909,WICHITA FALLS  ,USA,TX,,
48911,LIMA           ,USA,MT,,
48915,KENAI          ,USA,AK,,
48928,SAN LUIS       ,AR,,,
48942,Innsbruck,AU,,,
48968,Torrance,CA,,,
48999,MEMPHIS        ,USA,TN,,
49012,Bournemouth,UK,,,
49019,EGWELL,GE,,,
49034,JAMAICA        ,USA,NY,,
49061,ELKO           ,USA,NV,,
49104,TALKEETNA      ,USA,AK,,
49112,BLUEFIELDS,NU,,,
49136,COCODRIE       ,USA,LA,,
49141,NEOSHO         ,USA,MO,,
49202,PORT OF SPAIN  ,TD,,,
49217,Paris,FR,,,
49247,UTICA          ,USA,NY,,
49259,ATLIN          ,CA,,,
49262,HYANNIS        ,USA,MA,,
49270,BUFFALO        ,USA,NY,,
49272,SAN FRANCISCO  ,USA,CA,,
49302,SEATTLE        ,USA,WA,,
49305,BEDFORD PARK   ,USA,IL,,
49313,Montpellier,FR,,,
49341,PENN YAN       ,USA,NY,,
49345,ALEXANDER RIVER,USA,AK,,
49382,DALLAS/FT WORTH,USA,TX,,
49395,CLARKSON       ,USA,KY,,
49417,Boston,USA,MA,,
49423,KELLY RIVER BAR,USA,AK,,
49424,LOS RIOS,EC,,,
49489,KWETHLUK       ,USA,AK,,
49502,JAMAICA        ,USA,NY,,
49505,KAKO MINE STRIP,USA,AK,,
49509,MUSKEGON       ,USA,MI,,
49517,DEWITT         ,USA,AR,,
49525,WINDSOR LOCKS  ,USA,CT,,
49534,Jomson,NP,,,
49540,Hanamaki,JA,,,
49543,TOKSOOK BAY    ,USA,AK,,
49579,"Petawa, Ontario",CA,,,
49582,HAZARD         ,USA,KY,,
49632,JACKSONVILLE   ,USA,FL,,
49667,OAKLAND        ,USA,CA,,
49702,NUEVO BERLIN   ,UY,,,
49704,Chateauneuf Sur Cher,FR,,,
49714,HOLLAND        ,USA,MI,,
49718,Chicago,USA,IL,,
49727,HORSEHEADS     ,USA,NY,,
49771,MIAMI          ,USA,FL,,
49837,Kathmandu,NP,,,
49838,COLUMBUS       ,USA,OH,,
49856,HONEYDEW       ,USA,CA,,
49884,FUNTER BAY     ,USA,AK,,
49917,HOUMA          ,USA,LA,,
49933,OJAI           ,USA,CA,,
49999,Saskatoon,CA,,,
50011,CACKCHILA,GT,,,
50012,Lop Buri ,TH,,,
50036,LOS ANGELES    ,USA,CA,,
50038,Vitoria da Conquista,BR,,,
50042,NARITA         ,JA,,,
50056,CHICAGO        ,USA,IL,,
50060,PEORIA         ,USA,IL,,
50112,CHARLOTTE      ,USA,NC,,
50127,JAMAICA        ,USA,NY,,
50138,NEW YORK       ,USA,NY,,
50145,Raharney,EI,,,
50149,Apodaca,MX,,,
50158,Stord-Sorstokke,NO,,,
50184,Rio Negro,CO,,,
